Order ID,Product Name,Discount,Sales,Profit,Quantity,Category,Sub-Category
BN-2014-1068004,"Eldon Box, Industrial",0.5,$27.00,-$7.00,5,Office Supplies,Storage
BN-2014-1068004,"Belkin Memory Card, USB",0.5,$633.00,-$633.00,11,Technology,Accessories
AZ-2014-8014717,"Logitech Router, Erganomic",0,"$1,716.00",$309.00,7,Technology,Accessories
AZ-2014-8639155,"Enermax Memory Card, USB",0,$802.00,$120.00,7,Technology,Accessories
AZ-2014-8630899,"Sauder Classic Bookcase, Metal",0,$871.00,$131.00,2,Furniture,Bookcases
BN-2014-2098637,"Dania Classic Bookcase, Pine",0.1,"$1,854.00",$433.00,5,Furniture,Bookcases
BN-2014-2098637,"Bevis Coffee Table, Fully Assembled",0.35,$623.00,-$192.00,3,Furniture,Tables
AZ-2014-8308689,"BIC Markers, Fluorescent",0,$55.00,$4.00,2,Office Supplies,Art
AZ-2014-8308689,"Avery Index Tab, Durable",0,$13.00,$3.00,2,Office Supplies,Binders
AZ-2014-8308689,"Accos Paper Clips, Assorted Sizes",0,$46.00,$0.00,4,Office Supplies,Fasteners
AZ-2014-8308689,"Stiletto Trimmer, Easy Grip",0,$177.00,$41.00,4,Office Supplies,Supplies
AZ-2014-5827571,"Rogers Shelving, Industrial",0,$125.00,$38.00,2,Office Supplies,Storage
AZ-2014-8308689,"Hewlett Wireless Fax, Digital",0.15,$646.00,-$23.00,2,Technology,Copiers
AZ-2014-3810373,"Nokia Audio Dock, Full Size",0,$840.00,$143.00,5,Technology,Phones
AZ-2014-5058573,"Bush Library with Doors, Metal",0.1,"$1,637.00",$91.00,5,Furniture,Bookcases
AZ-2014-5058573,"Hon Executive Leather Armchair, Red",0.1,$413.00,-$46.00,1,Furniture,Chairs
AZ-2014-5058573,"KitchenAid Microwave, White",0.1,$555.00,$142.00,2,Office Supplies,Appliances
AZ-2014-5058573,"Stanley Pencil Sharpener, Water Color",0,$28.00,$1.00,1,Office Supplies,Art
AZ-2014-5532037,"Sanford Sketch Pad, Fluorescent",0,$93.00,$44.00,2,Office Supplies,Art
AZ-2014-5532037,"Belkin Numeric Keypad, Bluetooth",0,$173.00,$74.00,3,Technology,Accessories
AZ-2014-6085803,"Avery Binder, Clear",0,$49.00,$5.00,4,Office Supplies,Binders
AZ-2014-6085803,"Tenex Shelving, Single Width",0.1,$148.00,$25.00,3,Office Supplies,Storage
AZ-2014-21710,"Avery Color Coded Labels, Alphabetical",0,$66.00,$27.00,5,Office Supplies,Labels
AZ-2014-2593220,"Smead Color Coded Labels, 5000 Label Set",0,$27.00,$5.00,2,Office Supplies,Labels
BN-2014-6988890,"Binney & Smith Pens, Blue",0.5,$30.00,-$5.00,5,Office Supplies,Art
BN-2014-6988890,"Rogers Shelving, Wire Frame",0.5,$61.00,-$23.00,2,Office Supplies,Storage
AZ-2014-279343,"Wilson Jones 3-Hole Punch, Clear",0,$110.00,$31.00,4,Office Supplies,Binders
AZ-2014-3489537,"SanDisk Note Cards, Multicolor",0,$136.00,$57.00,4,Office Supplies,Paper
AZ-2014-3489537,"Tenex Lockers, Industrial",0.1,$553.00,$110.00,3,Office Supplies,Storage
AZ-2014-1669266,"Panasonic Inkjet, White",0.5,$776.00,-$326.00,5,Technology,Machines
BN-2014-6976303,"Acco Hole Reinforcements, Recycled",0.1,$6.00,$3.00,1,Office Supplies,Binders
BN-2014-6976303,"Ibico Binder Covers, Clear",0.1,$24.00,-$1.00,2,Office Supplies,Binders
AZ-2014-7287251,"Novimex File Folder Labels, Laser Printer Compatible",0,$50.00,$9.00,6,Office Supplies,Labels
BN-2014-4890231,"Samsung Audio Dock, with Caller ID",0.15,$709.00,-$100.00,5,Technology,Phones
AZ-2014-551552,"Tenex Trays, Wire Frame",0.1,$96.00,$43.00,2,Office Supplies,Storage
AZ-2014-551552,"Hewlett Fax and Copier, Laser",0,"$1,157.00",$220.00,6,Technology,Copiers
AZ-2014-8781156,"HP Personal Copier, Digital",0,$372.00,$59.00,3,Technology,Copiers
AZ-2014-7608548,"Acme Scissors, Easy Grip",0,$108.00,$26.00,4,Office Supplies,Supplies
AZ-2014-7938623,"SAFCO Swivel Stool, Set of Two",0,$681.00,$259.00,4,Furniture,Chairs
AZ-2014-7938623,"Jiffy Business Envelopes, Security-Tint",0,$32.00,$2.00,2,Office Supplies,Envelopes
AZ-2014-7938623,"Fiskars Trimmer, Easy Grip",0,$132.00,$49.00,3,Office Supplies,Supplies
AZ-2014-8890800,"Sauder Floating Shelf Set, Mobile",0,$394.00,$146.00,2,Furniture,Bookcases
AZ-2014-8890800,"SAFCO Executive Leather Armchair, Black",0.2,$734.00,$248.00,2,Furniture,Chairs
AZ-2014-8890800,"Boston Sketch Pad, Fluorescent",0,$349.00,$0.00,7,Office Supplies,Art
AZ-2014-8890800,"Stanley Sketch Pad, Easy-Erase",0,$89.00,$17.00,2,Office Supplies,Art
AZ-2014-8890800,"Apple Signal Booster, Cordless",0.1,$502.00,$84.00,4,Technology,Phones
AZ-2014-8055993,"Enermax Parchment Paper, Multicolor",0,$67.00,$20.00,4,Office Supplies,Paper
AZ-2014-8055993,"HP Personal Copier, Digital",0,$744.00,$119.00,6,Technology,Copiers
AZ-2014-3445834,"BIC Canvas, Fluorescent",0,$440.00,$154.00,8,Office Supplies,Art
AZ-2014-3445834,"Cameo Manila Envelope, Set of 50",0,$54.00,$5.00,2,Office Supplies,Envelopes
AZ-2014-270140,"SanDisk Computer Printout Paper, 8.5 x 11",0,$68.00,$7.00,2,Office Supplies,Paper
AZ-2014-6824092,"Hoover Microwave, Red",0.1,$833.00,$93.00,3,Office Supplies,Appliances
BN-2014-863446,"Rogers Shelving, Wire Frame",0.5,$122.00,-$47.00,4,Office Supplies,Storage
AZ-2014-1026568,"Dania Stackable Bookrack, Traditional",0.6,$48.00,-$22.00,1,Furniture,Bookcases
AZ-2014-758467,"Deflect-O Frame, Durable",0,$749.00,$307.00,7,Furniture,Furnishings
AZ-2014-758467,"Stockwell Push Pins, Metal",0,$71.00,$4.00,5,Office Supplies,Fasteners
AZ-2014-758467,"Canon Fax and Copier, Digital",0.15,$487.00,-$23.00,3,Technology,Copiers
AZ-2014-6619612,"Bush Stackable Bookrack, Traditional",0,$246.00,$61.00,2,Furniture,Bookcases
AZ-2014-6619612,"Rogers Trays, Wire Frame",0,$425.00,$208.00,7,Office Supplies,Storage
AZ-2014-6619612,"Memorex Flash Drive, Programmable",0,$93.00,$31.00,3,Technology,Accessories
AZ-2014-752622,"Hon Bag Chairs, Red",0,$90.00,$30.00,2,Furniture,Chairs
AZ-2014-7782987,"Bush Classic Bookcase, Metal",0.1,$742.00,$198.00,2,Furniture,Bookcases
AZ-2014-752622,"Ibico Hole Reinforcements, Clear",0,$13.00,$5.00,2,Office Supplies,Binders
AZ-2014-7782987,"BIC Markers, Fluorescent",0,$111.00,$9.00,4,Office Supplies,Art
AZ-2014-7782987,"Motorola Signal Booster, with Caller ID",0.15,$365.00,$107.00,3,Technology,Phones
AZ-2014-7265288,"Fellowes Box, Industrial",0,$141.00,$7.00,7,Office Supplies,Storage
BN-2014-9978138,"Breville Microwave, Black",0.1,"$1,355.00",-$60.00,5,Office Supplies,Appliances
AZ-2014-1302174,"Dania Library with Doors, Pine",0.1,"$1,964.00",$22.00,6,Furniture,Bookcases
AZ-2014-3658958,"Stanley Sketch Pad, Water Color",0,$95.00,$18.00,2,Office Supplies,Art
AZ-2014-8548131,"Sanford Highlighters, Blue",0,$110.00,$12.00,7,Office Supplies,Art
AZ-2014-2017508,"Kleencut Trimmer, Easy Grip",0,$129.00,$31.00,3,Office Supplies,Supplies
AZ-2014-19623,"Acco Index Tab, Durable",0,$63.00,$14.00,7,Office Supplies,Binders
AZ-2014-3636472,"Ames Manila Envelope, Security-Tint",0,$108.00,$43.00,4,Office Supplies,Envelopes
AZ-2014-3636472,"SanDisk Parchment Paper, Premium",0,$67.00,$13.00,4,Office Supplies,Paper
AZ-2014-3636472,"Fellowes Trays, Blue",0.1,$103.00,-$3.00,2,Office Supplies,Storage
AZ-2014-8548131,"Brother Fax Machine, Digital",0,$636.00,$204.00,2,Technology,Copiers
AZ-2014-1499701,"BIC Canvas, Fluorescent",0,$275.00,$96.00,5,Office Supplies,Art
AZ-2014-1499701,"Ibico Hole Reinforcements, Durable",0,$42.00,$12.00,5,Office Supplies,Binders
AZ-2014-1499701,"Eldon Lockers, Industrial",0.1,$893.00,$387.00,5,Office Supplies,Storage
AZ-2014-6417679,"Smead File Cart, Industrial",0,$642.00,$180.00,5,Office Supplies,Storage
AZ-2014-1499701,"Brother Fax Machine, Laser",0,$956.00,$392.00,3,Technology,Copiers
BN-2014-3100971,"Dania 3-Shelf Cabinet, Pine",0.1,$257.00,-$3.00,2,Furniture,Bookcases
BN-2014-2658770,"Kraft Clasp Envelope, Set of 50",0.5,$9.00,-$9.00,2,Office Supplies,Envelopes
BN-2014-2658770,"Logitech Keyboard, Programmable",0.5,$74.00,-$59.00,2,Technology,Accessories
BN-2014-3094583,"BIC Pencil Sharpener, Water Color",0.5,$80.00,-$19.00,5,Office Supplies,Art
BN-2014-3094583,"Smead File Cart, Single Width",0.5,$321.00,-$315.00,5,Office Supplies,Storage
AZ-2014-7367498,"Acme Letter Opener, Easy Grip",0,$223.00,$62.00,7,Office Supplies,Supplies
AZ-2014-7367498,"SanDisk Router, USB",0,$770.00,$323.00,3,Technology,Accessories
BN-2014-409695,"Acco Index Tab, Clear",0.5,$12.00,-$2.00,3,Office Supplies,Binders
BN-2014-409695,"Harbour Creations Round Labels, Alphabetical",0.5,$7.00,-$1.00,2,Office Supplies,Labels
AZ-2014-2899056,"Hon Rocking Chair, Set of Two",0.1,$957.00,$202.00,8,Furniture,Chairs
AZ-2014-7575178,"Boston Sketch Pad, Fluorescent",0,$299.00,$0.00,6,Office Supplies,Art
BN-2014-848843,"Green Bar Message Books, Premium",0.1,$86.00,$0.00,4,Office Supplies,Paper
BN-2014-2274076,"Hoover Microwave, White",0.5,$767.00,-$353.00,5,Office Supplies,Appliances
BN-2014-2274076,"Stanley Sketch Pad, Easy-Erase",0.5,$45.00,-$28.00,2,Office Supplies,Art
BN-2014-2274076,"Kraft Clasp Envelope, with clear poly window",0.5,$25.00,-$1.00,4,Office Supplies,Envelopes
BN-2014-2274076,"Sharp Fax and Copier, High-Speed",0.5,$584.00,-$444.00,7,Technology,Copiers
AZ-2014-1214037,"Tenex Door Stop, Duo Pack",0.1,$158.00,$62.00,4,Furniture,Furnishings
BN-2014-4065808,"Ibico 3-Hole Punch, Recycled",0.5,$15.00,-$7.00,1,Office Supplies,Binders
BN-2014-4065808,"Avery Shipping Labels, 5000 Label Set",0.5,$31.00,-$7.00,5,Office Supplies,Labels
AZ-2014-369464,"Bush Classic Bookcase, Pine",0,"$2,898.00","$1,420.00",7,Furniture,Bookcases
AZ-2014-369464,"Ikea 3-Shelf Cabinet, Mobile",0,$870.00,$209.00,6,Furniture,Bookcases
AZ-2014-369464,"Binney & Smith Markers, Easy-Erase",0,$73.00,$29.00,3,Office Supplies,Art
AZ-2014-369464,"Stanley Canvas, Blue",0,$693.00,$110.00,14,Office Supplies,Art
AZ-2014-369464,"Jiffy Interoffice Envelope, Set of 50",0,$325.00,$32.00,7,Office Supplies,Envelopes
AZ-2014-2805502,"Advantus Door Stop, Black",0,$135.00,$28.00,3,Furniture,Furnishings
AZ-2014-1555562,"Eldon Trays, Wire Frame",0.1,$339.00,$109.00,8,Office Supplies,Storage
AZ-2014-9111832,"Acco Binder, Clear",0,$44.00,$14.00,3,Office Supplies,Binders
AZ-2014-9783115,"Rubbermaid Photo Frame, Black",0,$104.00,$2.00,2,Furniture,Furnishings
AZ-2014-4010374,"Eldon Folders, Wire Frame",0.1,$29.00,$0.00,2,Office Supplies,Storage
AZ-2014-4010374,"Sharp Fax Machine, High-Speed",0,$882.00,$185.00,3,Technology,Copiers
AZ-2014-4010374,"Epson Printer, White",0,"$2,088.00",$84.00,8,Technology,Machines
AZ-2014-7413278,"Tenex Frame, Erganomic",0,$217.00,$72.00,2,Furniture,Furnishings
AZ-2014-7413278,"Fiskars Shears, High Speed",0,$286.00,$140.00,6,Office Supplies,Supplies
AZ-2014-7413278,"Nokia Audio Dock, with Caller ID",0,$333.00,$50.00,2,Technology,Phones
BN-2014-4354402,"Samsung Smart Phone, VoIP",0.4,"$1,145.00",-$706.00,3,Technology,Phones
AZ-2014-3185599,"BIC Pencil Sharpener, Blue",0,$145.00,$59.00,5,Office Supplies,Art
AZ-2014-942941,"Acco Index Tab, Economy",0,$30.00,$14.00,3,Office Supplies,Binders
AZ-2014-9283852,"Acco 3-Hole Punch, Economy",0,$90.00,$17.00,3,Office Supplies,Binders
BN-2014-6632260,"Advantus Photo Frame, Durable",0.3,$385.00,-$77.00,11,Furniture,Furnishings
AZ-2014-9479469,"Brother Fax Machine, Color",0,$320.00,$144.00,1,Technology,Copiers
BN-2014-6571686,"Sauder 3-Shelf Cabinet, Traditional",0.5,$83.00,-$48.00,1,Furniture,Bookcases
BN-2014-8911899,"Motorola Signal Booster, VoIP",0.5,$143.00,-$129.00,2,Technology,Phones
AZ-2014-4241465,"Avery 3-Hole Punch, Clear",0,$301.00,$39.00,11,Office Supplies,Binders
AZ-2014-4241465,"Cardinal Hole Reinforcements, Clear",0,$10.00,$4.00,2,Office Supplies,Binders
AZ-2014-4241465,"Green Bar Note Cards, Multicolor",0,$136.00,$56.00,4,Office Supplies,Paper
AZ-2014-4241465,"Stiletto Ruler, Easy Grip",0,$50.00,$20.00,3,Office Supplies,Supplies
AZ-2014-6214587,"SanDisk Message Books, Recycled",0.1,$43.00,$17.00,2,Office Supplies,Paper
AZ-2014-6214587,"Brother Personal Copier, High-Speed",0.1,$762.00,$101.00,6,Technology,Copiers
AZ-2014-2681934,"KitchenAid Stove, White",0,"$1,705.00",$409.00,3,Office Supplies,Appliances
BN-2014-6384429,"Eldon Folders, Industrial",0.1,$16.00,-$1.00,1,Office Supplies,Storage
AZ-2014-5838029,"Rogers Shelving, Wire Frame",0.1,$441.00,$103.00,8,Office Supplies,Storage
AZ-2014-5838029,"Brother Fax and Copier, Color",0,$772.00,$185.00,4,Technology,Copiers
AZ-2014-5598265,"Jiffy Interoffice Envelope, Recycled",0,$45.00,$12.00,1,Office Supplies,Envelopes
BN-2014-5015566,"Office Star Steel Folding Chair, Adjustable",0.5,$424.00,-$17.00,9,Furniture,Chairs
BN-2014-5015566,"Tenex Box, Wire Frame",0.5,$31.00,-$3.00,4,Office Supplies,Storage
AZ-2014-9876425,"Sanford Sketch Pad, Easy-Erase",0,$92.00,$42.00,2,Office Supplies,Art
AZ-2014-9876425,"Avery Index Tab, Clear",0,$29.00,$8.00,5,Office Supplies,Binders
AZ-2014-7956998,"Acco 3-Hole Punch, Clear",0,$59.00,$10.00,2,Office Supplies,Binders
AZ-2014-7956998,"Avery Binder Covers, Economy",0,$33.00,$10.00,3,Office Supplies,Binders
AZ-2014-7956998,"Apple Signal Booster, Cordless",0.15,$474.00,$56.00,4,Technology,Phones
AZ-2014-7956998,"Motorola Headset, Cordless",0.15,$140.00,$28.00,2,Technology,Phones
AZ-2014-9021616,"BIC Highlighters, Water Color",0,$66.00,$12.00,3,Office Supplies,Art
AZ-2014-9021616,"Konica Receipt Printer, Wireless",0,$367.00,$73.00,3,Technology,Machines
AZ-2014-9761172,"Advantus Photo Frame, Erganomic",0,$103.00,$50.00,2,Furniture,Furnishings
AZ-2014-9761172,"Tenex Clock, Duo Pack",0,$101.00,$38.00,2,Furniture,Furnishings
AZ-2014-8900102,"Advantus Photo Frame, Duo Pack",0.2,$127.00,$29.00,3,Furniture,Furnishings
AZ-2014-8900102,"Wilson Jones Index Tab, Durable",0.5,$16.00,-$15.00,4,Office Supplies,Binders
AZ-2014-8900102,"Stockwell Staples, Bulk Pack",0.5,$10.00,-$2.00,2,Office Supplies,Fasteners
AZ-2014-9761172,"Cisco Audio Dock, VoIP",0,$911.00,$355.00,5,Technology,Phones
AZ-2014-3811327,"Bush Stackable Bookrack, Pine",0.6,$50.00,-$49.00,1,Furniture,Bookcases
AZ-2014-2103461,"Hon Bag Chairs, Red",0.1,$41.00,$10.00,1,Furniture,Chairs
AZ-2014-3811327,"Novimex Removable Labels, Adjustable",0.5,$10.00,-$8.00,2,Office Supplies,Labels
AZ-2014-3811327,"Motorola Office Telephone, VoIP",0.5,$108.00,-$13.00,3,Technology,Phones
AZ-2014-4135544,"Apple Headset, VoIP",0,$147.00,$21.00,2,Technology,Phones
AZ-2014-7267065,"SanDisk Message Books, Premium",0,$71.00,$19.00,3,Office Supplies,Paper
BN-2014-3536767,"Sauder Stackable Bookrack, Mobile",0.5,$73.00,-$31.00,1,Furniture,Bookcases
AZ-2014-6629970,"Sanford Pens, Fluorescent",0,$25.00,$7.00,2,Office Supplies,Art
BN-2014-3536767,"Cameo Business Envelopes, Recycled",0.5,$10.00,-$8.00,1,Office Supplies,Envelopes
BN-2014-3536767,"OIC Thumb Tacks, 12 Pack",0.5,$14.00,-$3.00,2,Office Supplies,Fasteners
AZ-2014-5624461,"Eldon Shelving, Blue",0.1,$261.00,$49.00,6,Office Supplies,Storage
AZ-2014-507287,"Sanford Highlighters, Easy-Erase",0,$16.00,$1.00,1,Office Supplies,Art
AZ-2014-507287,"Sanford Markers, Water Color",0,$53.00,$5.00,2,Office Supplies,Art
AZ-2014-507287,"Avery Binder Covers, Recycled",0,$11.00,$4.00,1,Office Supplies,Binders
AZ-2014-507287,"Avery Hole Reinforcements, Economy",0,$13.00,$0.00,3,Office Supplies,Binders
AZ-2014-507287,"Ibico Binder Covers, Durable",0,$45.00,$5.00,3,Office Supplies,Binders
AZ-2014-507287,"Belkin Flash Drive, USB",0,$84.00,$28.00,2,Technology,Accessories
AZ-2014-507287,"Samsung Office Telephone, with Caller ID",0,$130.00,$30.00,2,Technology,Phones
BN-2014-6471690,"Bush 3-Shelf Cabinet, Traditional",0.1,$516.00,$69.00,4,Furniture,Bookcases
BN-2014-6471690,"Deflect-O Door Stop, Durable",0,$123.00,$17.00,3,Furniture,Furnishings
BN-2014-6471690,"Chromcraft Round Table, Adjustable Height",0.35,$610.00,-$66.00,2,Furniture,Tables
AZ-2014-4346443,"Boston Canvas, Easy-Erase",0,$108.00,$25.00,2,Office Supplies,Art
BN-2014-6471690,"Sanford Markers, Fluorescent",0,$74.00,$29.00,3,Office Supplies,Art
BN-2014-6471690,"Cardinal Binder Covers, Economy",0,$24.00,$1.00,2,Office Supplies,Binders
BN-2014-6471690,"Ibico Binder Covers, Economy",0,$14.00,$2.00,1,Office Supplies,Binders
AZ-2014-4346443,"Fellowes Folders, Industrial",0.1,$218.00,$31.00,9,Office Supplies,Storage
BN-2014-4757131,"Elite Shears, Easy Grip",0,$340.00,$20.00,7,Office Supplies,Supplies
AZ-2014-4093639,"Stanley Pens, Easy-Erase",0,$62.00,$27.00,6,Office Supplies,Art
AZ-2014-4093639,"Wilson Jones Binder Covers, Recycled",0,$104.00,$25.00,9,Office Supplies,Binders
BN-2014-4757131,"Cisco Speaker Phone, VoIP",0,$416.00,$137.00,3,Technology,Phones
AZ-2014-4279735,"Breville Refrigerator, Red",0,"$2,077.00",$395.00,4,Office Supplies,Appliances
AZ-2014-5952161,"Panasonic Calculator, Wireless",0,$201.00,$4.00,4,Technology,Machines
AZ-2014-4279735,"Konica Receipt Printer, White",0,$603.00,$205.00,5,Technology,Machines
AZ-2014-8937167,"Panasonic Printer, White",0.15,"$1,351.00",$111.00,6,Technology,Machines
AZ-2014-1092001,"Nokia Smart Phone, Full Size",0,"$2,549.00",$280.00,4,Technology,Phones
AZ-2014-2076783,"Binney & Smith Canvas, Water Color",0,$382.00,$183.00,7,Office Supplies,Art
AZ-2014-2076783,"Enermax Keyboard, Programmable",0,$255.00,$110.00,3,Technology,Accessories
AZ-2014-4707297,"Boston Markers, Blue",0,$105.00,$43.00,4,Office Supplies,Art
AZ-2014-2317283,"Cuisinart Stove, White",0,"$1,073.00",$182.00,2,Office Supplies,Appliances
AZ-2014-2317283,"Okidata Receipt Printer, White",0.4,$146.00,-$83.00,2,Technology,Machines
AZ-2014-9257351,"Avery Binding Machine, Economy",0,$98.00,$12.00,2,Office Supplies,Binders
AZ-2014-9257351,"Ibico 3-Hole Punch, Economy",0,$61.00,$30.00,2,Office Supplies,Binders
AZ-2014-9257351,"Eldon File Cart, Single Width",0,"$1,027.00",$441.00,8,Office Supplies,Storage
AZ-2014-9361129,"BIC Highlighters, Water Color",0,$88.00,$16.00,4,Office Supplies,Art
AZ-2014-9257351,"Brother Copy Machine, Color",0,"$1,319.00",$567.00,5,Technology,Copiers
AZ-2014-6494772,"Stanley Markers, Fluorescent",0,$70.00,$24.00,3,Office Supplies,Art
AZ-2014-6494772,"Cardinal Index Tab, Clear",0,$47.00,$20.00,7,Office Supplies,Binders
AZ-2014-8072952,"Acco Binder, Clear",0,$44.00,$14.00,3,Office Supplies,Binders
AZ-2014-2032724,"Safco Floating Shelf Set, Metal",0.1,$530.00,$118.00,3,Furniture,Bookcases
AZ-2014-2032724,"Avery Index Tab, Clear",0,$23.00,$6.00,4,Office Supplies,Binders
AZ-2014-2032724,"Cardinal Index Tab, Clear",0,$20.00,$8.00,3,Office Supplies,Binders
AZ-2014-5528996,"Apple Speaker Phone, with Caller ID",0.1,$555.00,$92.00,5,Technology,Phones
BN-2014-6079376,"Epson Printer, White",0.4,"$1,096.00",-$658.00,7,Technology,Machines
BN-2014-6079376,"Motorola Headset, Cordless",0.4,$545.00,-$73.00,11,Technology,Phones
AZ-2014-7828489,"Panasonic Phone, Durable",0,$510.00,$234.00,6,Technology,Machines
AZ-2014-1127335,"Smead Shelving, Blue",0.1,$396.00,$88.00,9,Office Supplies,Storage
AZ-2014-1127335,"Fiskars Shears, Easy Grip",0,$246.00,$25.00,5,Office Supplies,Supplies
AZ-2014-2131616,"Novimex File Folder Labels, Laser Printer Compatible",0,$8.00,$2.00,1,Office Supplies,Labels
AZ-2014-8671792,"Office Star Executive Leather Armchair, Adjustable",0.1,$846.00,$9.00,2,Furniture,Chairs
AZ-2014-8671792,"Accos Push Pins, Metal",0,$15.00,$2.00,1,Office Supplies,Fasteners
AZ-2014-8671792,"SanDisk Message Books, 8.5 x 11",0,$140.00,$68.00,5,Office Supplies,Paper
AZ-2014-4571075,"Ames Business Envelopes, Recycled",0,$54.00,$20.00,4,Office Supplies,Envelopes
AZ-2014-8671792,"Apple Speaker Phone, VoIP",0.15,$210.00,$62.00,2,Technology,Phones
AZ-2014-1290768,"Belkin Memory Card, Programmable",0,$465.00,$140.00,4,Technology,Accessories
BN-2014-6860245,"Smead Box, Blue",0.4,$32.00,-$22.00,5,Office Supplies,Storage
AZ-2014-3635641,"Office Star Swivel Stool, Red",0.2,$417.00,-$78.00,3,Furniture,Chairs
AZ-2014-3635641,"Cardinal Index Tab, Durable",0,$8.00,$3.00,1,Office Supplies,Binders
AZ-2014-3635641,"Fellowes Shelving, Industrial",0.1,$105.00,$40.00,2,Office Supplies,Storage
AZ-2014-6063209,"Hoover Blender, White",0.1,$264.00,-$26.00,3,Office Supplies,Appliances
AZ-2014-6063209,"Avery Binding Machine, Clear",0,$97.00,$12.00,2,Office Supplies,Binders
AZ-2014-6063209,"Cardinal Binder, Economy",0,$14.00,$5.00,1,Office Supplies,Binders
AZ-2014-6063209,"Ibico Index Tab, Durable",0,$19.00,$8.00,2,Office Supplies,Binders
AZ-2014-6063209,"Accos Clamps, Bulk Pack",0,$39.00,$18.00,2,Office Supplies,Fasteners
AZ-2014-7469338,"Fiskars Shears, Steel",0,$141.00,$41.00,3,Office Supplies,Supplies
AZ-2014-8841844,"GlobeWeis Manila Envelope, with clear poly window",0,$31.00,$10.00,1,Office Supplies,Envelopes
AZ-2014-4045031,"Panasonic Inkjet, Wireless",0,$936.00,$66.00,3,Technology,Machines
AZ-2014-4236300,"Hon Steel Folding Chair, Red",0,$326.00,$153.00,4,Furniture,Chairs
AZ-2014-4236300,"Cameo Business Envelopes, Set of 50",0,$82.00,$33.00,4,Office Supplies,Envelopes
AZ-2014-4236300,"Hewlett Personal Copier, High-Speed",0,$427.00,$132.00,3,Technology,Copiers
AZ-2014-4004441,"Acco Binder, Durable",0,$33.00,$9.00,2,Office Supplies,Binders
AZ-2014-797220,"Fiskars Shears, Serrated",0.5,$89.00,-$37.00,4,Office Supplies,Supplies
AZ-2014-4651248,"Office Star Swivel Stool, Red",0,$174.00,$9.00,1,Furniture,Chairs
AZ-2014-3360679,"Acco Index Tab, Economy",0,$20.00,$9.00,2,Office Supplies,Binders
AZ-2014-3360679,"SanDisk Note Cards, Multicolor",0,$68.00,$29.00,2,Office Supplies,Paper
AZ-2014-3360679,"Rogers Shelving, Blue",0.4,$75.00,-$44.00,2,Office Supplies,Storage
BN-2014-8129561,"Smead Lockers, Single Width",0.4,$238.00,$20.00,2,Office Supplies,Storage
BN-2014-8129561,"Motorola Office Telephone, Full Size",0.4,$351.00,-$47.00,8,Technology,Phones
AZ-2014-4660406,"Kleencut Letter Opener, Steel",0,$71.00,$18.00,3,Office Supplies,Supplies
